UNITID,year,total_enrollment,undergrad_enrollment,grad_enrollment,XEYTOTLT_total
197735,2016,799.0,634.0,165.0,R
197744,2016,243.0,211.0,32.0,R
197814,2016,3363.0,3363.0,,R
197832,2016,1195.0,1195.0,,R
197850,2016,3537.0,3537.0,,R
197869,2016,19516.0,17469.0,2047.0,R
197887,2016,10675.0,10675.0,,R
197911,2016,1150.0,1073.0,77.0,R
197966,2016,2288.0,2288.0,,R
197984,2016,1676.0,1676.0,,R
197993,2016,641.0,641.0,,R
198011,2016,2231.0,2231.0,,R
198039,2016,2902.0,2902.0,,R
198066,2016,759.0,759.0,,R
198084,2016,2208.0,2208.0,,R
198109,2016,537.0,516.0,21.0,R
198118,2016,5136.0,5136.0,,R
198136,2016,7558.0,5409.0,2149.0,R
198154,2016,13179.0,13179.0,,R
198190,2016,80.0,80.0,,R
198206,2016,2173.0,2173.0,,R
198215,2016,1438.0,1391.0,47.0,R
198233,2016,6376.0,6376.0,,R
198251,2016,7077.0,7077.0,,R
198260,2016,29866.0,29866.0,,R
198303,2016,1616.0,1606.0,10.0,R
198321,2016,4239.0,4239.0,,R
198330,2016,6579.0,6579.0,,R
198367,2016,4352.0,4352.0,,R
198376,2016,5237.0,5237.0,,R
198385,2016,1928.0,1928.0,,R
198419,2016,17560.0,7253.0,10307.0,R
198455,2016,7474.0,7474.0,,R
198464,2016,32148.0,25671.0,6477.0,R
198491,2016,3491.0,3491.0,,R
198507,2016,1884.0,1823.0,61.0,R
198516,2016,6978.0,6111.0,867.0,R
198534,2016,19474.0,19474.0,,R
198543,2016,7525.0,6633.0,892.0,R
198552,2016,12238.0,12238.0,,R
198561,2016,4965.0,2879.0,2086.0,R
198570,2016,7571.0,7571.0,,R
198598,2016,1117.0,1024.0,93.0,R
198613,2016,2150.0,2150.0,,R
198622,2016,16522.0,16522.0,,R
198640,2016,1691.0,1691.0,,R
198668,2016,2395.0,2395.0,,R
198677,2016,67.0,67.0,,R
198695,2016,4837.0,4556.0,281.0,R
198710,2016,3223.0,3223.0,,R
198729,2016,1636.0,1636.0,,R
198747,2016,179.0,138.0,41.0,R
198756,2016,1608.0,1515.0,93.0,R
198774,2016,5379.0,5379.0,,R
198808,2016,1121.0,1121.0,,R
198817,2016,4488.0,4488.0,,R
198835,2016,2594.0,1706.0,888.0,R
198844,2016,159.0,159.0,,R
198862,2016,1498.0,1498.0,,R
198871,2016,864.0,864.0,,R
198899,2016,1514.0,1499.0,15.0,R
198905,2016,1229.0,1229.0,,R
198914,2016,1538.0,1538.0,,R
198923,2016,1638.0,1638.0,,R
198941,2016,78.0,78.0,,R
198950,2016,2148.0,1815.0,333.0,R
198969,2016,2797.0,2526.0,271.0,R
198978,2016,6460.0,6460.0,,R
198987,2016,4167.0,4167.0,,R
199005,2016,32.0,32.0,,R
199023,2016,1112.0,1112.0,,R
199032,2016,1158.0,893.0,265.0,R
199069,2016,4227.0,4043.0,184.0,R
199078,2016,350.0,350.0,,R
199087,2016,3812.0,3812.0,,R
199102,2016,12258.0,10489.0,1769.0,R
199111,2016,4393.0,4353.0,40.0,R
199120,2016,31537.0,19312.0,12225.0,R
199139,2016,32514.0,25928.0,6586.0,R
199148,2016,22729.0,18592.0,4137.0,R
199157,2016,9346.0,7226.0,2120.0,R
199184,2016,989.0,873.0,116.0,R
199193,2016,38673.0,27249.0,11424.0,R
199209,2016,2594.0,2594.0,,R
199218,2016,16714.0,14730.0,1984.0,R
199263,2016,659.0,659.0,,R
199272,2016,1157.0,1157.0,,R
199281,2016,7518.0,6557.0,961.0,R
199306,2016,2011.0,998.0,1013.0,R
199324,2016,1841.0,1841.0,,R
199333,2016,12598.0,12598.0,,R
199412,2016,2712.0,1846.0,866.0,R
199421,2016,3605.0,3605.0,,R
199449,2016,3265.0,3265.0,,R
199458,2016,232.0,232.0,,R
199467,2016,1283.0,1283.0,,R
199476,2016,2707.0,2707.0,,R
199485,2016,2409.0,2409.0,,R
199494,2016,8271.0,8271.0,,R
199582,2016,905.0,905.0,,R
199607,2016,1182.0,977.0,205.0,R
199625,2016,1954.0,1954.0,,R
199634,2016,5693.0,5693.0,,R
199643,2016,1847.0,1684.0,163.0,R
199670,2016,178.0,178.0,,R
199689,2016,302.0,302.0,,R
199698,2016,750.0,696.0,54.0,R
199722,2016,1983.0,1983.0,,R
199731,2016,3472.0,3472.0,,R
199740,2016,4061.0,4061.0,,R
199759,2016,3295.0,620.0,2675.0,R
199768,2016,4275.0,4275.0,,R
199786,2016,6562.0,6562.0,,R
199795,2016,1651.0,1651.0,,R
199838,2016,4433.0,4433.0,,R
199847,2016,8330.0,4966.0,3364.0,R
199856,2016,30911.0,30911.0,,R
199865,2016,907.0,819.0,88.0,R
199883,2016,182.0,182.0,,R
199892,2016,3922.0,3922.0,,R
199908,2016,2731.0,2731.0,,R
199926,2016,3168.0,3168.0,,R
199953,2016,2856.0,2856.0,,R
199962,2016,3341.0,2101.0,1240.0,R
199971,2016,79.0,58.0,21.0,R
199980,2016,106.0,106.0,,R
199999,2016,6058.0,5573.0,485.0,R
200004,2016,11795.0,9890.0,1905.0,R
200013,2016,1014.0,1014.0,,R
200022,2016,5225.0,5225.0,,R
200059,2016,1645.0,1636.0,9.0,R
200086,2016,342.0,342.0,,R
200110,2016,90.0,90.0,,R
200129,2016,72.0,72.0,,R
200156,2016,1183.0,988.0,195.0,R
200165,2016,65.0,65.0,,R
200192,2016,2972.0,2972.0,,R
200208,2016,310.0,310.0,,R
200217,2016,3853.0,2530.0,1323.0,R
200226,2016,1294.0,1275.0,19.0,R
200253,2016,4195.0,3792.0,403.0,R
200262,2016,11.0,11.0,,R
200280,2016,18395.0,14247.0,4148.0,R
200305,2016,3752.0,3752.0,,R
200314,2016,965.0,965.0,,R
200332,2016,16019.0,13063.0,2956.0,R
200341,2016,1424.0,1424.0,,R
200387,2016,52.0,52.0,,R
200466,2016,407.0,405.0,2.0,R
200484,2016,249.0,230.0,19.0,R
200527,2016,829.0,829.0,,R
200554,2016,547.0,547.0,,R
200572,2016,1755.0,1547.0,208.0,R
200590,2016,249.0,249.0,,R
200624,2016,46.0,46.0,,R
200633,2016,350.0,350.0,,R
200697,2016,1196.0,,1196.0,R
200785,2016,867.0,867.0,,R
200800,2016,26663.0,21460.0,5203.0,R
200828,2016,94.0,94.0,,R
200846,2016,2584.0,2584.0,,R
200873,2016,80.0,80.0,,R
201016,2016,304.0,304.0,,R
201034,2016,1270.0,1270.0,,R
201061,2016,217.0,208.0,9.0,R
201098,2016,77.0,77.0,,R
201104,2016,8030.0,4850.0,3180.0,R
201131,2016,135.0,135.0,,R
201140,2016,236.0,92.0,144.0,R
201159,2016,410.0,410.0,,R
201177,2016,490.0,490.0,,R
201195,2016,4785.0,3680.0,1105.0,R
201283,2016,1536.0,1536.0,,R
201371,2016,1151.0,990.0,161.0,R
201399,2016,298.0,298.0,,R
201432,2016,2818.0,2818.0,,R
201441,2016,19460.0,15849.0,3611.0,R
201469,2016,771.0,771.0,,R
201478,2016,236.0,236.0,,R
201496,2016,416.0,416.0,,R
201539,2016,118.0,118.0,,R
201548,2016,4037.0,3139.0,898.0,R
201645,2016,12178.0,5298.0,6880.0,R
201654,2016,3961.0,3589.0,372.0,R
201672,2016,5634.0,5634.0,,R
201681,2016,152.0,152.0,,R
201690,2016,1890.0,1877.0,13.0,R
201751,2016,539.0,539.0,,R
201803,2016,138.0,138.0,,R
201821,2016,864.0,864.0,,R
201858,2016,964.0,715.0,249.0,R
201867,2016,106.0,106.0,,R
201885,2016,41712.0,28056.0,13656.0,R
201928,2016,15161.0,15161.0,,R
201946,2016,4264.0,4264.0,,R
201955,2016,6307.0,6307.0,,R
201964,2016,5621.0,5098.0,523.0,R
201973,2016,8698.0,8698.0,,R
201982,2016,80.0,80.0,,R
202046,2016,618.0,618.0,,R
202055,2016,319.0,319.0,,R
202073,2016,441.0,243.0,198.0,R
202134,2016,20452.0,14415.0,6037.0,R
202152,2016,162.0,162.0,,R
202161,2016,582.0,582.0,,R
202170,2016,1152.0,1124.0,28.0,R
202222,2016,45332.0,45332.0,,R
202356,2016,39832.0,39832.0,,R
202435,2016,245.0,245.0,,R
202453,2016,73.0,73.0,,R
202480,2016,12509.0,8999.0,3510.0,R
202514,2016,814.0,733.0,81.0,R
202523,2016,2283.0,2283.0,,R
202648,2016,3951.0,3951.0,,R
202657,2016,608.0,608.0,,R
202684,2016,683.0,683.0,,R
202763,2016,6055.0,4098.0,1957.0,R
202806,2016,7264.0,5766.0,1498.0,R
202888,2016,73.0,73.0,,R
202903,2016,327.0,327.0,,R
202912,2016,455.0,455.0,,R
202949,2016,356.0,356.0,,R
202985,2016,65.0,65.0,,R
203030,2016,185.0,185.0,,R
203067,2016,371.0,,371.0,R
203085,2016,1429.0,1096.0,333.0,R
203128,2016,1242.0,1217.0,25.0,R
203146,2016,700.0,700.0,,R
203155,2016,5394.0,5394.0,,R
203225,2016,165.0,165.0,,R
203234,2016,228.0,228.0,,R
203289,2016,96.0,96.0,,R
203331,2016,4808.0,4808.0,,R
203368,2016,4150.0,3325.0,825.0,R
203386,2016,2689.0,2689.0,,R
203438,2016,233.0,233.0,,R
203447,2016,3769.0,3763.0,6.0,R
203456,2016,2417.0,2413.0,4.0,R
203465,2016,7395.0,7329.0,66.0,R
203474,2016,4586.0,4581.0,5.0,R
203483,2016,2909.0,2874.0,35.0,R
203492,2016,2622.0,2621.0,1.0,R
203517,2016,36070.0,27443.0,8627.0,R
203526,2016,4358.0,4353.0,5.0,R
203535,2016,1764.0,1764.0,,R
203544,2016,1112.0,911.0,201.0,R
203580,2016,1365.0,1046.0,319.0,R
203599,2016,10740.0,10740.0,,R
203614,2016,511.0,511.0,,R
203678,2016,5595.0,5595.0,,R
203720,2016,651.0,651.0,,R
203739,2016,457.0,457.0,,R
203748,2016,14816.0,14816.0,,R
203757,2016,2734.0,1348.0,1386.0,R
203775,2016,2304.0,1591.0,713.0,R
203845,2016,1472.0,1347.0,125.0,R
203881,2016,3472.0,3472.0,,R
203942,2016,116.0,116.0,,R
203960,2016,1538.0,1538.0,,R
203997,2016,178.0,,178.0,R
204006,2016,3811.0,3811.0,,R
204015,2016,2420.0,2420.0,,R
204024,2016,21235.0,17717.0,3518.0,R
204060,2016,244.0,244.0,,R
204121,2016,91.0,91.0,,R
204158,2016,556.0,556.0,,R
204176,2016,1343.0,1146.0,197.0,R
204185,2016,2290.0,2137.0,153.0,R
204194,2016,2681.0,2104.0,577.0,R
204200,2016,2513.0,1726.0,787.0,R
204255,2016,3937.0,3937.0,,R
204264,2016,3380.0,2045.0,1335.0,R
204316,2016,485.0,485.0,,R
204334,2016,57.0,57.0,,R
204422,2016,3782.0,3782.0,,R
204431,2016,30.0,30.0,,R
204440,2016,6734.0,6734.0,,R
204459,2016,110.0,110.0,,R
204468,2016,2219.0,1985.0,234.0,R
204477,2016,922.0,,922.0,R
204486,2016,5092.0,4963.0,129.0,R
204501,2016,3061.0,3042.0,19.0,R
204608,2016,1283.0,1283.0,,R
204617,2016,3142.0,2090.0,1052.0,R
204626,2016,524.0,524.0,,R
204635,2016,3288.0,2440.0,848.0,R
204662,2016,827.0,827.0,,R
204671,2016,1279.0,1248.0,31.0,R
204680,2016,1623.0,1548.0,75.0,R
204699,2016,1274.0,1251.0,23.0,R
204705,2016,2861.0,2824.0,37.0,R
204714,2016,182.0,182.0,,R
204723,2016,231.0,231.0,,R
204769,2016,235.0,235.0,,R
204778,2016,191.0,191.0,,R
204796,2016,63735.0,48487.0,15248.0,R
204802,2016,2297.0,2297.0,,R
204820,2016,3627.0,3627.0,,R
204839,2016,3433.0,3433.0,,R
204848,2016,3992.0,3992.0,,R
204857,2016,35053.0,27817.0,7236.0,R
204866,2016,3720.0,3720.0,,R
204884,2016,285.0,285.0,,R
204893,2016,75.0,75.0,,R
204909,2016,1734.0,1734.0,,R
204936,2016,3025.0,2477.0,548.0,R
204945,2016,17155.0,17155.0,,R
204963,2016,97.0,97.0,,R
204981,2016,146.0,146.0,,R
204990,2016,194.0,,194.0,R
205027,2016,245.0,132.0,113.0,R
205054,2016,484.0,484.0,,R
205090,2016,117.0,117.0,,R
205124,2016,74.0,44.0,30.0,R
205142,2016,207.0,207.0,,R
205179,2016,1608.0,1608.0,,R
205203,2016,2561.0,2490.0,71.0,R
205391,2016,178.0,178.0,,R
205443,2016,4658.0,4453.0,205.0,R
205470,2016,34205.0,34205.0,,R
205513,2016,135.0,135.0,,R
205522,2016,40.0,40.0,,R
205531,2016,21.0,21.0,,R
205559,2016,184.0,184.0,,R
205610,2016,931.0,931.0,,R
205647,2016,454.0,454.0,,R
205841,2016,15352.0,15352.0,,R
205887,2016,1214.0,1214.0,,R
205957,2016,3180.0,2249.0,931.0,R
205966,2016,3503.0,3503.0,,R
206011,2016,3342.0,3342.0,,R
206039,2016,67.0,67.0,,R
206048,2016,4531.0,2956.0,1575.0,R
206084,2016,23132.0,17965.0,5167.0,R
206154,2016,69.0,64.0,5.0,R
206172,2016,72.0,72.0,,R
206181,2016,138.0,138.0,,R
206215,2016,116.0,,116.0,R
206224,2016,232.0,232.0,,R
206279,2016,2172.0,1633.0,539.0,R
206288,2016,575.0,,575.0,R
206321,2016,765.0,765.0,,R
206330,2016,3863.0,3513.0,350.0,R
206349,2016,1303.0,706.0,597.0,R
206394,2016,206.0,206.0,,R
206437,2016,3388.0,2433.0,955.0,R
206446,2016,2063.0,2063.0,,R
206482,2016,300.0,300.0,,R
206491,2016,839.0,801.0,38.0,R
206507,2016,1185.0,1185.0,,R
206516,2016,89.0,,89.0,R
206525,2016,1909.0,1870.0,39.0,R
206589,2016,2077.0,2077.0,,R
206604,2016,19602.0,14240.0,5362.0,R
206613,2016,1653.0,1602.0,51.0,R
206622,2016,7361.0,4941.0,2420.0,R
206695,2016,14835.0,12964.0,1871.0,R
206783,2016,18.0,18.0,,R
206817,2016,1020.0,1020.0,,R
206835,2016,1966.0,1629.0,337.0,R
206862,2016,2494.0,1741.0,753.0,R
206880,2016,130.0,130.0,,R
206905,2016,118.0,118.0,,R
206914,2016,6288.0,5725.0,563.0,R
206923,2016,2902.0,2902.0,,R
206932,2016,306.0,306.0,,R
206941,2016,19985.0,17659.0,2326.0,R
206969,2016,46.0,46.0,,R
206996,2016,3012.0,3012.0,,R
207041,2016,5450.0,4367.0,1083.0,R
207050,2016,2149.0,2149.0,,R
207069,2016,3598.0,3598.0,,R
207087,2016,55.0,55.0,,R
207102,2016,156.0,156.0,,R
207157,2016,376.0,360.0,16.0,R
207166,2016,14.0,14.0,,R
207209,2016,2985.0,2434.0,551.0,R
207236,2016,3015.0,3015.0,,R
207254,2016,1366.0,1366.0,,R
207263,2016,9734.0,8245.0,1489.0,R
207272,2016,27.0,27.0,,R
207281,2016,6657.0,6657.0,,R
207290,2016,2764.0,2764.0,,R
207306,2016,2598.0,2294.0,304.0,R
207315,2016,908.0,,908.0,R
207324,2016,3025.0,2114.0,911.0,R
207342,2016,3953.0,1002.0,2951.0,R
207351,2016,1479.0,1479.0,,R
207388,2016,28808.0,23193.0,5615.0,R
207397,2016,9101.0,9101.0,,R
207403,2016,2165.0,2048.0,117.0,R
207449,2016,19668.0,19668.0,,R
207458,2016,3467.0,2007.0,1460.0,R
207500,2016,31218.0,23570.0,7648.0,R
207537,2016,51.0,51.0,,R
207564,2016,3683.0,3683.0,,R
207582,2016,4294.0,3601.0,693.0,R
207625,2016,327.0,327.0,,R
207661,2016,5015.0,4997.0,18.0,R
207670,2016,9648.0,9648.0,,R
207689,2016,818.0,754.0,64.0,R
207704,2016,103.0,103.0,,R
207722,2016,968.0,968.0,,R
207740,2016,2463.0,2463.0,,R
207786,2016,38.0,38.0,,R
207847,2016,4589.0,3926.0,663.0,R
207856,2016,897.0,865.0,32.0,R
207865,2016,6074.0,5093.0,981.0,R
207935,2016,25039.0,25039.0,,R
207962,2016,1750.0,1750.0,,R
207971,2016,5065.0,3699.0,1366.0,R
208017,2016,33.0,33.0,,R
208026,2016,409.0,409.0,,R
208035,2016,2076.0,2076.0,,R
208044,2016,43.0,43.0,,R
208053,2016,329.0,329.0,,R
208080,2016,57.0,57.0,,R
208123,2016,120.0,120.0,,R
208187,2016,271.0,271.0,,R
208239,2016,1189.0,1189.0,,R
208248,2016,128.0,128.0,,R
208275,2016,3988.0,3988.0,,R
208318,2016,9460.0,9460.0,,R
208390,2016,19353.0,19353.0,,R
208406,2016,14219.0,14219.0,,R
208415,2016,2233.0,2233.0,,R
208433,2016,83.0,83.0,,R
208479,2016,1064.0,1064.0,,R
208488,2016,10839.0,1389.0,9450.0,R
208512,2016,423.0,423.0,,R
208637,2016,296.0,296.0,,R
208646,2016,5866.0,5258.0,608.0,R
208655,2016,160.0,160.0,,R
208725,2016,159.0,152.0,7.0,R
208822,2016,4663.0,2960.0,1703.0,R
208859,2016,61.0,61.0,,R
209038,2016,12159.0,12159.0,,R
209056,2016,3924.0,2241.0,1683.0,R
209065,2016,1751.0,1751.0,,R
209074,2016,11466.0,11466.0,,R
209083,2016,140.0,140.0,,R
209108,2016,1329.0,669.0,660.0,R
209153,2016,68.0,68.0,,R
209205,2016,143.0,143.0,,R
209241,2016,188.0,80.0,108.0,R
209250,2016,15629.0,15629.0,,R
209287,2016,835.0,450.0,385.0,R
209296,2016,659.0,,659.0,R
209409,2016,973.0,691.0,282.0,R
209490,2016,3236.0,945.0,2291.0,R
209506,2016,6529.0,6456.0,73.0,R
209533,2016,179.0,129.0,50.0,R
209542,2016,35018.0,28849.0,6169.0,R
209551,2016,27202.0,22625.0,4577.0,R
209603,2016,518.0,420.0,98.0,R
209612,2016,4100.0,1977.0,2123.0,R
209667,2016,94.0,94.0,,R
209676,2016,175.0,175.0,,R
209694,2016,55.0,55.0,,R
209700,2016,234.0,234.0,,R
209719,2016,44.0,44.0,,R
209746,2016,51474.0,51474.0,,R
209807,2016,37857.0,28348.0,9509.0,R
209825,2016,4904.0,4073.0,831.0,R
209922,2016,1516.0,1491.0,25.0,R
209940,2016,9258.0,9258.0,,R
209986,2016,48.0,48.0,,R
210076,2016,1770.0,1770.0,,R
210100,2016,97.0,97.0,,R
210146,2016,7994.0,6569.0,1425.0,R
210155,2016,2984.0,2984.0,,R
210234,2016,3449.0,3449.0,,R
210270,2016,3120.0,3120.0,,R
210304,2016,704.0,698.0,6.0,R
210331,2016,1485.0,1204.0,281.0,R
210340,2016,84.0,84.0,,R
210359,2016,130.0,130.0,,R
210368,2016,917.0,,917.0,R
210401,2016,2945.0,2149.0,796.0,R
210429,2016,9006.0,7376.0,1630.0,R
210438,2016,1226.0,258.0,968.0,R
210456,2016,264.0,264.0,,R
210474,2016,133.0,133.0,,R
210483,2016,410.0,410.0,,R
210492,2016,302.0,295.0,7.0,R
210508,2016,29.0,,29.0,R
210571,2016,2384.0,2349.0,35.0,R
210599,2016,672.0,672.0,,R
210605,2016,26778.0,26778.0,,R
210669,2016,1981.0,1981.0,,R
210711,2016,129.0,129.0,,R
210739,2016,3983.0,2800.0,1183.0,R
210748,2016,80.0,80.0,,R
210775,2016,3525.0,2909.0,616.0,R
210784,2016,274.0,274.0,,R
210809,2016,20413.0,19445.0,968.0,R
210890,2016,177.0,177.0,,R
210906,2016,255.0,255.0,,R
210942,2016,2094.0,2094.0,,R
210951,2016,175.0,175.0,,R
210960,2016,1209.0,1209.0,,R
211006,2016,546.0,546.0,,R
211024,2016,1189.0,731.0,458.0,R
211079,2016,3055.0,3055.0,,R
211088,2016,4443.0,2827.0,1616.0,R
211130,2016,347.0,,347.0,R
211149,2016,243.0,243.0,,R
211158,2016,10829.0,9978.0,851.0,R
211200,2016,445.0,445.0,,R
211273,2016,1791.0,1430.0,361.0,R
211291,2016,3800.0,3721.0,79.0,R
211307,2016,14368.0,14368.0,,R
211316,2016,115.0,115.0,,R
211334,2016,74.0,74.0,,R
211343,2016,4963.0,4963.0,,R
211352,2016,2765.0,1673.0,1092.0,R
211361,2016,9895.0,6769.0,3126.0,R
211431,2016,2675.0,1658.0,1017.0,R
211440,2016,14202.0,6869.0,7333.0,R
211468,2016,1996.0,1699.0,297.0,R
211477,2016,1999.0,1914.0,85.0,R
211556,2016,2614.0,1261.0,1353.0,R
211583,2016,2260.0,1633.0,627.0,R
211608,2016,848.0,803.0,45.0,R
211617,2016,1060.0,1060.0,,R
211635,2016,186.0,186.0,,R
211644,2016,6444.0,5283.0,1161.0,R
211802,2016,256.0,256.0,,R
211820,2016,174.0,174.0,,R
211893,2016,177.0,132.0,45.0,R
211909,2016,159.0,159.0,,R
211927,2016,17803.0,17803.0,,R
211981,2016,2740.0,2125.0,615.0,R
212009,2016,2427.0,2427.0,,R
212018,2016,159.0,,159.0,R
212045,2016,434.0,434.0,,R
212054,2016,29693.0,18721.0,10972.0,R
212106,2016,10394.0,6410.0,3984.0,R
212115,2016,7760.0,6870.0,890.0,R
212133,2016,4113.0,2478.0,1635.0,R
212160,2016,7755.0,5844.0,1911.0,R
212197,2016,1869.0,1814.0,55.0,R
212230,2016,58.0,58.0,,R
212267,2016,177.0,177.0,,R
212276,2016,151.0,151.0,,R
212294,2016,66.0,66.0,,R
212300,2016,71.0,71.0,,R
212328,2016,182.0,182.0,,R
212337,2016,205.0,205.0,,R
212355,2016,229.0,229.0,,R
212373,2016,74.0,74.0,,R
212382,2016,199.0,199.0,,R
212391,2016,171.0,171.0,,R
212434,2016,539.0,539.0,,R
212443,2016,133.0,,133.0,R
212452,2016,170.0,81.0,89.0,R
212568,2016,264.0,264.0,,R
212577,2016,2417.0,2417.0,,R
212601,2016,5051.0,3328.0,1723.0,R
212656,2016,1988.0,1656.0,332.0,R
212674,2016,2664.0,2664.0,,R
212753,2016,213.0,213.0,,R
212771,2016,559.0,118.0,441.0,R
212805,2016,2445.0,2445.0,,R
212832,2016,3182.0,2397.0,785.0,R
212869,2016,1828.0,1828.0,,R
212878,2016,27062.0,27062.0,,R
212911,2016,1305.0,1305.0,,R
212975,2016,426.0,426.0,,R
212984,2016,3155.0,2226.0,929.0,R
212993,2016,83.0,83.0,,R
213002,2016,814.0,814.0,,R
213011,2016,3687.0,2125.0,1562.0,R
213020,2016,15818.0,13061.0,2757.0,R
213163,2016,56.0,56.0,,R
213181,2016,481.0,481.0,,R
213215,2016,235.0,235.0,,R
213233,2016,505.0,505.0,,R
213251,2016,1625.0,1611.0,14.0,R
213303,2016,1733.0,1658.0,75.0,R
213321,2016,2799.0,2269.0,530.0,R
213330,2016,33.0,33.0,,R
213349,2016,9933.0,8908.0,1025.0,R
213358,2016,1790.0,1619.0,171.0,R
213367,2016,7356.0,4284.0,3072.0,R
213376,2016,2697.0,2697.0,,R
213385,2016,2541.0,2541.0,,R
213400,2016,2288.0,1721.0,567.0,R
213446,2016,99.0,,99.0,R
213455,2016,346.0,346.0,,R
213473,2016,276.0,276.0,,R
213491,2016,66.0,66.0,,R
213507,2016,2186.0,1807.0,379.0,R
213525,2016,9735.0,9735.0,,R
213534,2016,1700.0,1700.0,,R
213543,2016,7602.0,5325.0,2277.0,R
213552,2016,95.0,95.0,,R
213570,2016,796.0,796.0,,R
213589,2016,487.0,487.0,,R
213598,2016,2090.0,1808.0,282.0,R
213613,2016,5066.0,4528.0,538.0,R
213622,2016,102.0,102.0,,R
213631,2016,139.0,,139.0,R
213640,2016,239.0,,239.0,R
213659,2016,8244.0,8244.0,,R
213668,2016,1394.0,1394.0,,R
213774,2016,809.0,809.0,,R
213783,2016,2632.0,2476.0,156.0,R
213826,2016,3635.0,2194.0,1441.0,R
213871,2016,451.0,451.0,,R
213914,2016,477.0,477.0,,R
213932,2016,142.0,142.0,,R
213987,2016,3078.0,2665.0,413.0,R
213996,2016,3542.0,2916.0,626.0,R
214023,2016,79.0,79.0,,R
214041,2016,9512.0,8025.0,1487.0,R
214069,2016,3572.0,2619.0,953.0,R
214111,2016,18729.0,18729.0,,R
214148,2016,468.0,416.0,52.0,R
214157,2016,2557.0,2071.0,486.0,R
214166,2016,3088.0,3002.0,86.0,R
214175,2016,2534.0,2534.0,,R
214254,2016,1114.0,1114.0,,R
214272,2016,4027.0,2753.0,1274.0,R
214290,2016,1075.0,1075.0,,R
214379,2016,14154.0,14154.0,,R
214476,2016,55.0,55.0,,R
214528,2016,565.0,565.0,,R
214546,2016,90.0,90.0,,R
214564,2016,1171.0,,1171.0,R
214582,2016,1189.0,1189.0,,R
214591,2016,4619.0,4432.0,187.0,R
214607,2016,595.0,,595.0,R
214616,2016,921.0,,921.0,R
214625,2016,827.0,827.0,,R
214634,2016,615.0,615.0,,R
214643,2016,587.0,560.0,27.0,R
214652,2016,1184.0,1184.0,,R
214670,2016,1058.0,1015.0,43.0,R
214689,2016,3940.0,3938.0,2.0,R
214698,2016,803.0,803.0,,R
214704,2016,3243.0,3189.0,54.0,R
214713,2016,5318.0,4247.0,1071.0,R
214731,2016,1648.0,1648.0,,R
214740,2016,700.0,700.0,,R
214759,2016,783.0,783.0,,R
214768,2016,960.0,960.0,,R
214777,2016,50281.0,43073.0,7208.0,R
214786,2016,656.0,656.0,,R
214795,2016,995.0,994.0,1.0,R
214801,2016,4716.0,4705.0,11.0,R
214810,2016,883.0,883.0,,R
214829,2016,1298.0,1234.0,64.0,R
214883,2016,2335.0,2242.0,93.0,R
214892,2016,368.0,368.0,,R
214944,2016,680.0,680.0,,R
214962,2016,61.0,61.0,,R
214971,2016,303.0,198.0,105.0,R
215008,2016,112.0,112.0,,R
215044,2016,343.0,343.0,,R
215053,2016,227.0,227.0,,R
215062,2016,28363.0,13096.0,15267.0,R
215099,2016,4379.0,3098.0,1281.0,R
215105,2016,2033.0,1759.0,274.0,R
215114,2016,1428.0,1069.0,359.0,R
215123,2016,2966.0,,2966.0,R
215132,2016,3003.0,1572.0,1431.0,R
215239,2016,26846.0,26846.0,,R
215266,2016,1607.0,1607.0,,R
215275,2016,1637.0,1637.0,,R
215284,2016,2931.0,2931.0,,R
215293,2016,32017.0,20635.0,11382.0,R
215309,2016,378.0,378.0,,R
215336,2016,65.0,65.0,,R
215381,2016,1101.0,1101.0,,R
215390,2016,321.0,321.0,,R
215415,2016,2858.0,2858.0,,R
215424,2016,252.0,,252.0,R
215442,2016,4716.0,3748.0,968.0,R
215479,2016,96.0,96.0,,R
215530,2016,68.0,68.0,,R
215585,2016,5882.0,5882.0,,R
215594,2016,657.0,657.0,,R
215619,2016,45.0,,45.0,R
215628,2016,116.0,,116.0,R
215637,2016,414.0,414.0,,R
215646,2016,613.0,613.0,,R
215655,2016,6110.0,4960.0,1150.0,R
215682,2016,685.0,685.0,,R
215691,2016,1419.0,876.0,543.0,R
215743,2016,3730.0,2725.0,1005.0,R
215770,2016,10505.0,5757.0,4748.0,R
215798,2016,1897.0,1686.0,211.0,R
215813,2016,51.0,,51.0,R
215886,2016,76.0,76.0,,R
215929,2016,6302.0,4068.0,2234.0,R
215947,2016,3619.0,3104.0,515.0,R
215974,2016,280.0,280.0,,R
215983,2016,45.0,45.0,,R
215992,2016,289.0,289.0,,R
216010,2016,7918.0,6402.0,1516.0,R
216038,2016,10313.0,8601.0,1712.0,R
216047,2016,243.0,79.0,164.0,R
216074,2016,143.0,143.0,,R
216083,2016,697.0,697.0,,R
216162,2016,248.0,248.0,,R
216223,2016,79.0,79.0,,R
216278,2016,2413.0,2413.0,,R
216287,2016,1606.0,1606.0,,R
216296,2016,1160.0,1160.0,,R
216311,2016,118.0,118.0,,R
216339,2016,42126.0,31311.0,10815.0,R
216348,2016,32.0,,32.0,R
216357,2016,970.0,970.0,,R
216366,2016,3866.0,953.0,2913.0,R
216418,2016,869.0,869.0,,R
216427,2016,92.0,92.0,,R
216436,2016,318.0,318.0,,R
216445,2016,297.0,297.0,,R
216454,2016,231.0,231.0,,R
